User_ID,Calories,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
11434216,17.0,male,30,174.0,76.0,8.0,81.0,39.9
10153431,91.0,male,42,196.0,95.0,18.0,94.0,40.4
13801505,11.0,female,53,164.0,66.0,3.0,80.0,38.8
19495975,73.0,male,23,174.0,77.0,13.0,106.0,40.2
15937153,21.0,female,58,153.0,59.0,5.0,83.0,39.4
11451390,156.0,male,37,187.0,85.0,26.0,103.0,40.5
12597863,187.0,male,39,188.0,89.0,27.0,108.0,40.7
14901222,102.0,male,75,168.0,73.0,16.0,95.0,40.1
14244633,57.0,male,26,176.0,84.0,15.0,92.0,40.2
11032980,8.0,male,67,184.0,86.0,2.0,81.0,38.2
18463742,50.0,female,71,159.0,64.0,11.0,85.0,39.7
14968753,18.0,female,72,163.0,63.0,4.0,83.0,39.1
13282360,88.0,female,43,159.0,62.0,17.0,95.0,40.7
11765841,134.0,female,26,168.0,67.0,29.0,93.0,41.2
13084225,132.0,male,47,192.0,93.0,25.0,94.0,40.9
10711686,184.0,male,28,197.0,98.0,28.0,108.0,40.3
14425719,101.0,female,43,152.0,54.0,19.0,95.0,40.5
14646801,42.0,male,28,177.0,87.0,11.0,91.0,39.8
16612767,104.0,female,67,176.0,68.0,20.0,92.0,40.2
17479640,181.0,female,30,148.0,47.0,29.0,105.0,40.5
15440405,195.0,male,35,189.0,86.0,28.0,110.0,40.4
17382240,158.0,female,23,172.0,65.0,26.0,107.0,40.7
10340956,103.0,female,33,158.0,59.0,20.0,96.0,40.5
11205326,72.0,male,62,175.0,79.0,12.0,96.0,39.9
13210322,63.0,male,62,183.0,87.0,11.0,93.0,40.1
14985238,78.0,female,44,160.0,67.0,17.0,90.0,40.2
18521710,65.0,female,28,154.0,59.0,14.0,92.0,40.5
17340116,87.0,female,29,168.0,68.0,18.0,95.0,40.2
10652326,154.0,male,33,191.0,92.0,26.0,103.0,40.8
13256736,48.0,male,50,180.0,78.0,10.0,92.0,39.8
15506845,49.0,female,64,152.0,54.0,10.0,88.0,39.7
12337013,88.0,female,31,180.0,73.0,19.0,93.0,40.6
13647317,199.0,female,58,139.0,43.0,26.0,113.0,40.6
13972821,20.0,female,21,165.0,63.0,6.0,81.0,39.2
17102445,38.0,female,27,154.0,56.0,10.0,84.0,39.5
18727348,155.0,female,41,174.0,71.0,23.0,111.0,40.6
10906317,180.0,male,45,178.0,74.0,28.0,105.0,40.9
16601832,41.0,female,61,156.0,55.0,8.0,91.0,39.7
10092048,62.0,male,34,183.0,84.0,16.0,90.0,40.0
15968098,74.0,female,31,175.0,65.0,15.0,95.0,39.8
17832870,55.0,male,26,193.0,94.0,12.0,96.0,40.1
16555618,108.0,male,37,192.0,89.0,17.0,105.0,40.3
10850457,82.0,male,48,183.0,81.0,14.0,99.0,40.2
16559023,98.0,female,23,179.0,71.0,18.0,102.0,40.6
12225208,17.0,female,33,181.0,75.0,5.0,81.0,39.4
12253507,6.0,female,39,157.0,63.0,2.0,77.0,38.4
16867670,264.0,male,79,181.0,90.0,27.0,114.0,40.7
10568045,28.0,female,26,148.0,45.0,6.0,91.0,38.9
17175966,26.0,female,20,160.0,56.0,6.0,90.0,39.2
17162133,131.0,female,42,156.0,60.0,22.0,102.0,40.4
16816435,72.0,female,27,153.0,55.0,15.0,93.0,39.9
12159473,61.0,female,27,159.0,63.0,13.0,93.0,40.1
15350601,143.0,male,38,171.0,75.0,26.0,101.0,40.6
17282153,174.0,female,52,172.0,70.0,25.0,111.0,40.8
13850992,32.0,male,42,195.0,96.0,7.0,90.0,39.3
18074795,10.0,male,31,166.0,70.0,3.0,89.0,38.8
10508905,6.0,female,43,151.0,50.0,2.0,72.0,37.9
14437274,62.0,female,29,176.0,72.0,13.0,95.0,40.2
13763598,35.0,female,73,159.0,57.0,7.0,87.0,39.0
16048471,92.0,male,20,194.0,91.0,21.0,97.0,40.8
12772800,144.0,male,43,181.0,79.0,24.0,102.0,41.1
16111547,24.0,female,58,171.0,67.0,6.0,82.0,39.4
15692541,150.0,female,41,161.0,60.0,24.0,105.0,40.7
13881710,98.0,female,26,154.0,56.0,19.0,97.0,40.6
11105760,81.0,female,45,176.0,72.0,13.0,106.0,40.1
17193615,62.0,male,68,185.0,90.0,12.0,87.0,40.3
19412126,29.0,male,30,183.0,86.0,9.0,87.0,39.7
17052358,223.0,male,73,182.0,82.0,27.0,107.0,41.3
18344247,45.0,male,79,167.0,75.0,8.0,89.0,39.6
15338945,12.0,female,43,172.0,69.0,3.0,84.0,38.8
10540926,63.0,male,31,189.0,94.0,16.0,90.0,40.4
15673082,32.0,female,73,160.0,57.0,6.0,90.0,39.3
12578037,9.0,male,32,175.0,74.0,4.0,81.0,38.9
14226236,27.0,male,65,181.0,79.0,6.0,85.0,39.1
12742888,96.0,female,28,165.0,65.0,18.0,99.0,40.3
16158571,40.0,male,65,193.0,91.0,8.0,87.0,40.0
11451489,74.0,female,32,163.0,57.0,16.0,91.0,40.1
13333307,62.0,female,77,175.0,75.0,11.0,95.0,39.9
15238431,16.0,male,62,189.0,98.0,3.0,89.0,38.3
18736918,185.0,female,35,179.0,74.0,26.0,116.0,40.7
13683417,51.0,male,28,183.0,86.0,13.0,92.0,40.2
15126894,14.0,male,40,169.0,74.0,4.0,87.0,38.9
15273699,125.0,male,36,183.0,85.0,20.0,105.0,40.7
14594125,64.0,female,35,161.0,65.0,14.0,91.0,40.2
19535946,205.0,female,72,169.0,64.0,27.0,113.0,40.8
12222423,180.0,female,34,167.0,68.0,30.0,105.0,40.7
11691529,223.0,male,64,195.0,102.0,27.0,107.0,40.6
13477185,76.0,male,29,176.0,78.0,14.0,103.0,40.5
17345039,125.0,female,45,160.0,64.0,21.0,102.0,40.7
13612977,51.0,female,43,161.0,63.0,11.0,90.0,40.0
11079675,141.0,female,55,170.0,62.0,23.0,102.0,40.5
16646421,201.0,male,28,178.0,82.0,30.0,111.0,41.0
15505667,72.0,male,44,191.0,92.0,15.0,92.0,40.1
19492118,19.0,male,67,193.0,93.0,7.0,71.0,39.4
10014651,160.0,female,43,156.0,54.0,24.0,108.0,40.9
15194310,28.0,female,47,176.0,79.0,7.0,86.0,39.5
12921443,42.0,female,31,161.0,65.0,9.0,93.0,39.8
16563524,64.0,female,68,164.0,65.0,11.0,97.0,39.7
18884309,99.0,female,34,168.0,67.0,20.0,95.0,40.2
12461328,8.0,female,27,164.0,64.0,2.0,89.0,38.2
18732270,25.0,male,27,176.0,78.0,9.0,86.0,39.6
15344112,127.0,male,42,188.0,92.0,22.0,99.0,40.6
13530273,213.0,female,74,148.0,46.0,29.0,108.0,40.9
15200957,162.0,female,25,182.0,80.0,26.0,110.0,40.8
10763803,87.0,female,34,175.0,75.0,18.0,95.0,40.0
16084467,174.0,female,34,161.0,67.0,27.0,109.0,41.3
12569213,62.0,male,29,193.0,93.0,15.0,92.0,40.1
18577594,57.0,female,35,161.0,62.0,10.0,101.0,39.9
15926310,184.0,female,33,177.0,74.0,30.0,107.0,41.2
13782587,45.0,female,38,157.0,59.0,11.0,85.0,40.0
13249759,32.0,male,46,176.0,76.0,10.0,83.0,39.9
13567232,58.0,male,73,201.0,109.0,10.0,87.0,40.0
16871492,147.0,female,32,174.0,74.0,25.0,105.0,40.8
15457623,32.0,male,28,192.0,96.0,11.0,84.0,39.9
10494169,52.0,male,20,186.0,86.0,16.0,90.0,40.3
17117573,118.0,female,68,154.0,57.0,22.0,92.0,40.9
14544007,125.0,female,68,160.0,63.0,21.0,98.0,40.4
16834717,133.0,male,33,189.0,91.0,25.0,99.0,40.8
12029816,154.0,female,60,156.0,59.0,23.0,106.0,40.7
17371262,42.0,male,38,195.0,97.0,10.0,89.0,39.8
11943193,211.0,male,61,176.0,83.0,28.0,106.0,40.6
18459563,22.0,female,47,165.0,67.0,6.0,80.0,39.1
10302133,128.0,male,58,165.0,66.0,22.0,98.0,40.9
16706000,152.0,male,35,201.0,104.0,22.0,107.0,40.6
15402429,155.0,female,31,168.0,68.0,27.0,103.0,40.8
16356979,14.0,male,23,193.0,95.0,5.0,85.0,38.8
17923860,131.0,female,78,159.0,64.0,20.0,102.0,40.3
19389535,43.0,male,79,177.0,77.0,7.0,92.0,39.3
18318271,200.0,male,62,174.0,75.0,27.0,106.0,40.9
14538374,40.0,female,21,197.0,91.0,11.0,88.0,39.8
10417026,66.0,male,74,176.0,79.0,9.0,101.0,39.4
14431227,110.0,male,25,187.0,86.0,26.0,95.0,40.5
17731023,88.0,male,77,187.0,89.0,15.0,89.0,40.0
10231717,48.0,female,32,176.0,72.0,11.0,90.0,39.8
12418198,82.0,male,44,181.0,79.0,17.0,94.0,40.3
10248646,122.0,male,78,175.0,79.0,15.0,105.0,40.1
14228618,118.0,male,30,158.0,62.0,21.0,106.0,40.4
13057464,14.0,male,45,187.0,87.0,4.0,83.0,38.9
14814971,147.0,female,20,170.0,69.0,25.0,106.0,40.6
11607181,81.0,female,35,154.0,54.0,15.0,97.0,40.2
12333421,175.0,female,31,169.0,66.0,26.0,112.0,40.4
16974608,94.0,female,48,154.0,55.0,19.0,91.0,40.3
11138104,9.0,female,38,173.0,68.0,2.0,91.0,38.0
11269335,79.0,female,74,151.0,54.0,13.0,97.0,39.9
16753882,108.0,female,47,171.0,69.0,19.0,100.0,40.4
11007977,61.0,female,70,171.0,71.0,12.0,91.0,39.9
16006697,13.0,male,39,181.0,82.0,5.0,80.0,39.2
16288900,8.0,female,21,171.0,65.0,2.0,88.0,38.3
11037907,13.0,male,78,190.0,100.0,2.0,91.0,38.6
11108250,96.0,female,49,145.0,49.0,19.0,91.0,40.6
11152622,205.0,male,56,190.0,95.0,26.0,108.0,40.9
10012654,142.0,female,40,157.0,57.0,23.0,104.0,40.7
19542693,66.0,female,55,155.0,53.0,12.0,95.0,39.7
11314143,138.0,male,26,191.0,88.0,25.0,103.0,40.6
18253591,97.0,female,37,163.0,57.0,18.0,97.0,40.3
16774809,181.0,female,22,149.0,48.0,27.0,111.0,40.9
15801438,231.0,female,40,167.0,59.0,29.0,121.0,41.1
15876239,175.0,male,41,172.0,76.0,30.0,102.0,41.1
14337555,189.0,female,37,177.0,67.0,29.0,109.0,41.1
10853452,220.0,male,42,185.0,87.0,30.0,110.0,40.7
11444699,56.0,male,33,174.0,81.0,12.0,96.0,39.9
10628674,199.0,male,38,190.0,91.0,26.0,113.0,40.8
15215647,147.0,female,35,159.0,57.0,25.0,102.0,40.6
11921467,56.0,female,31,162.0,60.0,12.0,92.0,39.6
19282201,139.0,male,34,182.0,86.0,25.0,101.0,41.3
19877336,143.0,male,22,200.0,91.0,29.0,100.0,40.9
16670179,57.0,male,26,180.0,84.0,15.0,92.0,40.3
16867743,50.0,female,25,177.0,76.0,13.0,87.0,40.0
14941357,81.0,male,38,199.0,102.0,17.0,92.0,40.4
15442775,22.0,male,29,196.0,97.0,7.0,85.0,39.3
17893543,107.0,male,58,177.0,86.0,16.0,101.0,40.5
11020463,98.0,male,50,187.0,90.0,16.0,99.0,40.1
14048363,110.0,male,39,197.0,101.0,16.0,106.0,40.3
12640980,21.0,male,52,211.0,111.0,4.0,90.0,39.1
16335033,60.0,male,25,188.0,95.0,12.0,99.0,40.0
10920399,118.0,male,38,201.0,102.0,18.0,104.0,40.2
16284460,166.0,female,54,172.0,70.0,28.0,101.0,41.0
13228155,13.0,male,34,185.0,94.0,4.0,85.0,38.8
19917614,144.0,male,40,186.0,91.0,22.0,105.0,40.9
10079137,45.0,male,21,199.0,95.0,13.0,90.0,39.9
15443567,4.0,female,30,176.0,73.0,1.0,89.0,37.7
11284758,3.0,female,43,174.0,74.0,1.0,77.0,37.7
14141335,96.0,female,36,164.0,60.0,17.0,100.0,40.2
15343030,78.0,male,68,187.0,90.0,11.0,100.0,39.6
16370514,215.0,male,54,181.0,78.0,29.0,108.0,40.9
12508804,44.0,male,28,202.0,97.0,11.0,91.0,39.7
12420633,122.0,male,29,199.0,102.0,21.0,102.0,40.3
15602057,36.0,female,25,184.0,81.0,10.0,86.0,39.9
16461466,37.0,male,26,186.0,81.0,12.0,88.0,40.3
11725549,55.0,female,56,178.0,77.0,9.0,103.0,39.5
17358233,48.0,female,67,155.0,58.0,9.0,92.0,39.4
16477309,155.0,female,31,180.0,75.0,27.0,104.0,40.9
12901576,44.0,male,39,182.0,79.0,10.0,93.0,40.1
15665372,42.0,female,44,160.0,67.0,9.0,91.0,39.7
16670685,26.0,male,32,167.0,72.0,9.0,86.0,39.5
14050643,110.0,male,22,194.0,91.0,23.0,99.0,41.0
19092010,5.0,male,28,170.0,69.0,2.0,84.0,38.2
16089376,67.0,female,28,148.0,47.0,13.0,95.0,40.2
17446053,17.0,male,71,190.0,88.0,5.0,75.0,38.9
11816339,81.0,male,79,185.0,91.0,12.0,94.0,40.0
13417929,39.0,female,26,160.0,62.0,10.0,86.0,40.0
12809258,57.0,male,72,188.0,91.0,12.0,83.0,40.2
11152245,18.0,male,46,189.0,91.0,7.0,77.0,39.6
15832325,59.0,female,41,158.0,58.0,13.0,89.0,40.2
10067637,92.0,female,51,170.0,71.0,16.0,100.0,40.3
15113175,142.0,male,31,178.0,86.0,21.0,110.0,40.7
18281578,79.0,male,24,187.0,86.0,17.0,98.0,40.7
14089029,160.0,female,26,174.0,72.0,28.0,104.0,40.5
10855570,145.0,female,51,171.0,69.0,23.0,105.0,40.4
11974143,90.0,female,73,164.0,68.0,17.0,92.0,40.2
10762847,176.0,male,59,184.0,86.0,26.0,101.0,40.8
16801462,33.0,male,67,161.0,67.0,10.0,78.0,39.6
14802614,39.0,female,47,171.0,70.0,8.0,93.0,39.6
11440421,40.0,female,44,175.0,72.0,8.0,94.0,39.8
12898251,18.0,male,38,185.0,88.0,5.0,86.0,38.8
18840383,16.0,female,27,164.0,59.0,4.0,86.0,39.1
16163810,11.0,male,57,175.0,78.0,4.0,77.0,38.8
12384726,23.0,female,32,172.0,66.0,7.0,79.0,39.4
11240632,17.0,male,52,186.0,90.0,5.0,80.0,38.7
18022537,150.0,female,39,160.0,58.0,24.0,105.0,40.5
15686110,220.0,male,56,205.0,108.0,28.0,106.0,40.6
11367314,164.0,female,40,173.0,71.0,26.0,107.0,40.8
15853539,118.0,female,45,176.0,76.0,23.0,96.0,40.4
19315987,102.0,male,49,183.0,86.0,18.0,97.0,40.1
17210395,34.0,female,50,159.0,60.0,7.0,91.0,39.4
14494156,22.0,female,69,167.0,68.0,5.0,85.0,39.2
15145513,165.0,male,53,185.0,91.0,27.0,98.0,40.8
16734318,19.0,female,52,156.0,58.0,4.0,89.0,39.1
15067782,89.0,female,29,147.0,50.0,17.0,96.0,40.2
13524222,82.0,female,55,167.0,65.0,15.0,96.0,40.1
19249480,88.0,male,69,181.0,86.0,15.0,92.0,40.1
10446758,42.0,male,43,186.0,84.0,15.0,80.0,40.1
16733149,39.0,male,47,191.0,89.0,9.0,88.0,39.8
11950780,29.0,male,36,174.0,72.0,9.0,87.0,39.8
12361913,16.0,female,30,164.0,61.0,5.0,79.0,38.8
10126377,76.0,male,23,180.0,82.0,17.0,98.0,40.2
13474794,104.0,male,35,194.0,100.0,18.0,100.0,40.3
13091187,31.0,male,23,181.0,81.0,10.0,89.0,39.6
14666378,154.0,female,64,172.0,70.0,24.0,104.0,40.5
15451975,84.0,male,21,177.0,81.0,20.0,97.0,40.8
18276811,71.0,female,63,161.0,58.0,12.0,98.0,40.0
18541486,143.0,female,27,162.0,56.0,24.0,104.0,40.4
14810860,108.0,female,22,172.0,70.0,23.0,95.0,40.6
11159774,227.0,male,59,177.0,87.0,26.0,114.0,40.8
14964611,26.0,male,20,199.0,92.0,7.0,92.0,39.9
11440528,104.0,male,33,188.0,84.0,18.0,103.0,40.7
11541155,158.0,female,69,179.0,82.0,23.0,109.0,40.5
19137973,58.0,male,23,176.0,79.0,13.0,98.0,40.2
15065008,71.0,female,48,146.0,52.0,14.0,92.0,39.9
12488636,28.0,female,56,172.0,71.0,7.0,83.0,38.8
11532363,63.0,male,33,190.0,88.0,15.0,92.0,40.2
19136579,31.0,female,32,164.0,59.0,7.0,90.0,39.9
12028491,60.0,male,69,189.0,93.0,10.0,92.0,39.9
15149196,92.0,male,44,191.0,85.0,17.0,97.0,40.5
10469881,98.0,male,55,199.0,101.0,16.0,96.0,40.3
10557144,4.0,female,39,161.0,61.0,1.0,82.0,37.7
11158328,12.0,female,45,171.0,72.0,3.0,85.0,38.4
12646743,26.0,female,79,154.0,56.0,5.0,89.0,39.3
14591207,18.0,male,24,193.0,91.0,5.0,90.0,39.3
17119426,204.0,male,31,164.0,66.0,27.0,118.0,40.8
18465650,113.0,female,55,176.0,76.0,19.0,102.0,40.4
11981652,96.0,female,60,155.0,54.0,16.0,99.0,40.5
16762787,104.0,female,51,183.0,83.0,23.0,90.0,40.4
10018110,1.0,male,26,174.0,79.0,1.0,74.0,37.7
12267053,214.0,female,53,162.0,58.0,30.0,111.0,40.8
15936121,223.0,male,36,173.0,78.0,30.0,114.0,40.6
13231041,122.0,female,48,163.0,68.0,23.0,96.0,40.9
13890574,46.0,male,76,203.0,103.0,8.0,86.0,39.5
18072910,144.0,male,43,187.0,92.0,23.0,102.0,40.7
16222957,26.0,female,21,163.0,53.0,6.0,89.0,39.5
13190373,67.0,male,26,191.0,87.0,15.0,96.0,40.2
16695397,57.0,female,66,171.0,76.0,11.0,93.0,39.7
15779363,24.0,female,59,176.0,73.0,6.0,82.0,39.2
11705128,4.0,male,20,169.0,69.0,2.0,83.0,38.4
19606359,104.0,female,39,156.0,53.0,17.0,103.0,40.2
16700865,28.0,female,28,148.0,48.0,6.0,91.0,39.4
13979196,29.0,male,37,185.0,90.0,11.0,80.0,40.0
13225298,6.0,female,24,172.0,63.0,2.0,77.0,38.5
13741521,201.0,male,43,187.0,85.0,28.0,109.0,40.8
19348064,176.0,male,49,188.0,93.0,25.0,105.0,40.7
19069247,20.0,male,41,177.0,79.0,7.0,82.0,39.3
13387639,7.0,female,38,161.0,53.0,2.0,79.0,38.4
13942440,122.0,male,25,182.0,78.0,24.0,102.0,40.8
14317433,13.0,female,34,169.0,62.0,4.0,78.0,38.9
14832807,63.0,female,71,180.0,76.0,13.0,89.0,40.3
17740953,47.0,female,47,163.0,58.0,11.0,85.0,39.9
15601721,5.0,female,25,163.0,61.0,2.0,75.0,38.2
16445302,87.0,male,46,189.0,98.0,14.0,100.0,40.3
17684243,120.0,female,27,169.0,67.0,19.0,109.0,40.3
12542428,153.0,male,25,200.0,94.0,28.0,102.0,40.4
11530218,36.0,female,69,162.0,65.0,7.0,91.0,39.4
11722645,139.0,female,71,155.0,57.0,21.0,103.0,40.5
18922575,17.0,male,21,195.0,89.0,6.0,87.0,39.2
11025485,196.0,male,26,193.0,89.0,29.0,111.0,40.9
16232426,178.0,female,78,170.0,67.0,25.0,108.0,40.5
13236944,138.0,male,53,189.0,91.0,20.0,103.0,40.5
19782165,187.0,male,22,189.0,92.0,27.0,113.0,40.7
19987966,8.0,female,20,163.0,61.0,2.0,86.0,38.4
12819469,61.0,male,50,177.0,83.0,11.0,96.0,39.8
14810489,155.0,female,51,180.0,80.0,24.0,108.0,40.6
10044742,189.0,female,35,163.0,61.0,27.0,113.0,40.7
12910073,60.0,female,20,167.0,66.0,14.0,91.0,39.9
15167230,39.0,male,73,170.0,77.0,8.0,85.0,39.6
11018598,91.0,male,53,201.0,98.0,16.0,94.0,40.2
19670380,103.0,male,44,184.0,84.0,18.0,99.0,40.5
17308957,186.0,female,56,161.0,60.0,29.0,104.0,40.8
10172522,8.0,female,33,172.0,67.0,2.0,84.0,38.5
19567389,116.0,male,43,171.0,77.0,20.0,101.0,40.5
13574880,34.0,male,73,194.0,95.0,5.0,96.0,39.2
14604540,13.0,male,41,173.0,77.0,6.0,78.0,39.1
17603698,53.0,male,38,191.0,92.0,11.0,94.0,39.9
18903739,167.0,male,23,195.0,87.0,26.0,110.0,40.5
19049578,8.0,male,57,174.0,78.0,2.0,84.0,38.1
11780483,232.0,male,63,184.0,85.0,28.0,110.0,40.9
10657671,91.0,female,57,157.0,56.0,15.0,100.0,40.3
19081936,189.0,female,62,165.0,66.0,28.0,107.0,40.7
16918597,4.0,female,52,162.0,67.0,1.0,82.0,38.1
11387797,66.0,male,22,190.0,88.0,18.0,92.0,40.0
12967595,83.0,female,62,150.0,53.0,15.0,94.0,40.3
12418381,201.0,male,21,194.0,88.0,29.0,114.0,40.9
17196991,37.0,female,44,180.0,77.0,8.0,91.0,39.0
16451689,55.0,male,78,199.0,99.0,9.0,89.0,39.5
18834201,73.0,female,75,178.0,77.0,14.0,92.0,40.3
10394686,124.0,male,33,182.0,88.0,23.0,100.0,40.6
11127760,5.0,male,65,163.0,66.0,1.0,91.0,37.3
15115648,24.0,male,42,198.0,101.0,7.0,82.0,39.5
15491244,158.0,female,46,164.0,62.0,26.0,103.0,41.1
16833213,120.0,female,24,166.0,61.0,21.0,103.0,40.7
16710620,38.0,male,24,199.0,106.0,8.0,96.0,39.7
19470176,38.0,female,53,173.0,68.0,7.0,96.0,39.3
15191383,33.0,male,24,167.0,66.0,13.0,87.0,40.2
13633038,154.0,male,36,188.0,86.0,23.0,108.0,40.6
10838973,134.0,female,41,147.0,53.0,23.0,100.0,40.3
18355691,71.0,female,21,158.0,54.0,19.0,84.0,40.4
13401822,46.0,female,24,166.0,63.0,8.0,103.0,39.5
12976320,15.0,male,29,181.0,79.0,8.0,79.0,39.8
13308512,75.0,female,61,159.0,61.0,15.0,90.0,40.2
14252561,122.0,male,26,187.0,89.0,22.0,103.0,40.7
18653577,52.0,male,47,184.0,90.0,11.0,91.0,39.6
13079060,165.0,female,79,159.0,57.0,24.0,104.0,40.3
19554011,8.0,male,20,182.0,86.0,3.0,87.0,38.6
15540946,22.0,male,32,171.0,71.0,9.0,83.0,39.6
18461403,127.0,male,23,184.0,79.0,22.0,107.0,40.7
12038169,35.0,male,29,170.0,75.0,9.0,93.0,39.9
10387801,57.0,male,63,196.0,101.0,9.0,95.0,39.5
10288116,68.0,male,26,179.0,77.0,15.0,98.0,39.8
13406326,134.0,male,45,199.0,94.0,22.0,100.0,40.5
10831200,24.0,male,63,190.0,91.0,5.0,86.0,39.1
13667618,146.0,male,38,201.0,106.0,21.0,106.0,40.9
18384572,20.0,male,72,185.0,90.0,4.0,85.0,38.9
15293953,48.0,male,38,176.0,85.0,11.0,92.0,39.8
12331625,16.0,female,39,166.0,61.0,4.0,85.0,38.9
16246481,42.0,male,24,183.0,81.0,12.0,91.0,40.1
12338269,48.0,female,34,158.0,61.0,12.0,85.0,39.9
10110611,16.0,female,31,153.0,54.0,4.0,86.0,39.1
14641587,163.0,female,28,158.0,58.0,27.0,105.0,40.7
12275039,5.0,male,21,177.0,77.0,2.0,87.0,38.8
12066385,153.0,male,38,190.0,87.0,28.0,99.0,41.1
11579275,83.0,female,20,189.0,78.0,17.0,98.0,40.1
18685357,178.0,male,25,157.0,67.0,30.0,109.0,40.8
13442107,21.0,male,56,195.0,104.0,5.0,82.0,39.2
15011881,48.0,male,72,172.0,77.0,9.0,89.0,39.6
15840377,85.0,male,53,179.0,83.0,14.0,99.0,39.7
10252634,23.0,male,32,183.0,86.0,8.0,84.0,39.7
13950707,198.0,male,42,184.0,89.0,28.0,108.0,40.7
15048320,156.0,female,55,162.0,63.0,25.0,103.0,40.7
14406213,97.0,male,42,182.0,78.0,20.0,95.0,40.6
15313344,182.0,female,79,150.0,51.0,24.0,110.0,41.0
13462534,8.0,male,59,186.0,84.0,2.0,84.0,37.8
12305339,11.0,female,38,169.0,74.0,3.0,82.0,38.8
17970027,44.0,female,27,163.0,65.0,12.0,84.0,39.9
11878559,148.0,female,75,177.0,72.0,24.0,100.0,40.7
10279731,186.0,male,35,195.0,100.0,30.0,103.0,41.0
19065663,158.0,female,47,147.0,51.0,24.0,106.0,40.3
11660033,140.0,male,55,182.0,83.0,22.0,100.0,40.7
17651973,145.0,male,61,186.0,88.0,21.0,101.0,40.7
10483181,15.0,female,25,162.0,60.0,4.0,84.0,38.9
19957437,136.0,male,71,176.0,81.0,20.0,98.0,40.7
17732243,131.0,female,22,154.0,55.0,24.0,100.0,40.2
16616509,187.0,female,75,166.0,72.0,28.0,105.0,40.7
19443080,145.0,female,35,175.0,72.0,23.0,108.0,40.9
11971930,34.0,female,67,168.0,64.0,6.0,95.0,39.2
14733486,121.0,female,69,172.0,73.0,19.0,103.0,40.2
16851786,108.0,male,21,188.0,89.0,21.0,102.0,40.4
13113477,70.0,female,79,142.0,50.0,14.0,86.0,40.1
18507944,150.0,female,31,159.0,56.0,25.0,104.0,40.5
17823860,1.0,male,27,191.0,85.0,1.0,76.0,37.8
18364851,212.0,male,36,187.0,93.0,29.0,111.0,41.0
15363879,99.0,female,33,159.0,60.0,20.0,94.0,40.5
16011213,10.0,female,33,171.0,64.0,3.0,81.0,38.7
15266965,70.0,female,29,159.0,61.0,13.0,99.0,39.9
10078938,27.0,female,26,158.0,58.0,7.0,85.0,39.8
18500441,67.0,male,23,191.0,89.0,14.0,99.0,40.0
17363915,17.0,female,21,164.0,62.0,5.0,81.0,39.4
17563166,21.0,female,61,163.0,66.0,6.0,76.0,39.1
19568172,174.0,male,29,199.0,97.0,27.0,107.0,40.7
19971683,110.0,female,27,154.0,56.0,20.0,100.0,40.1
19803920,234.0,male,70,178.0,89.0,26.0,112.0,40.6
10959492,83.0,male,43,190.0,92.0,15.0,97.0,40.3
11461538,72.0,male,34,190.0,95.0,17.0,91.0,40.2
15615838,71.0,female,21,163.0,61.0,15.0,94.0,40.5
17569172,18.0,male,35,183.0,91.0,6.0,83.0,39.1
13894605,25.0,female,60,174.0,77.0,5.0,92.0,39.2
13570952,96.0,male,25,175.0,75.0,18.0,104.0,40.3
15177551,60.0,male,53,183.0,86.0,12.0,91.0,40.1
17418325,165.0,male,34,178.0,80.0,26.0,107.0,40.7
12495133,19.0,female,25,157.0,57.0,5.0,85.0,38.9
19345515,157.0,female,27,162.0,64.0,25.0,108.0,41.0
19760821,35.0,female,20,158.0,55.0,10.0,82.0,39.7
17051391,18.0,female,21,175.0,68.0,5.0,85.0,39.0
19231848,36.0,female,53,175.0,70.0,8.0,88.0,39.4
14065493,105.0,female,79,158.0,60.0,17.0,98.0,40.6
11976117,67.0,female,78,174.0,72.0,12.0,94.0,40.3
18520438,173.0,male,72,184.0,86.0,25.0,98.0,40.6
16594278,58.0,male,78,194.0,95.0,10.0,87.0,39.7
10410232,73.0,female,39,152.0,50.0,15.0,91.0,40.1
14260901,166.0,male,41,204.0,101.0,26.0,102.0,40.0
15719420,180.0,male,38,206.0,111.0,24.0,109.0,40.7
19491091,86.0,female,48,147.0,48.0,13.0,106.0,40.3
10341295,34.0,male,35,181.0,82.0,11.0,85.0,39.8
14097739,181.0,female,58,177.0,72.0,25.0,113.0,40.7
17897028,43.0,male,32,187.0,93.0,11.0,90.0,39.9
10143692,32.0,male,33,195.0,94.0,12.0,81.0,40.3
19060393,160.0,male,56,174.0,82.0,24.0,102.0,40.7
14148306,26.0,male,49,192.0,96.0,5.0,93.0,39.1
10713494,198.0,male,54,185.0,87.0,26.0,108.0,41.0
10985377,20.0,female,29,160.0,58.0,6.0,80.0,39.5
12088858,59.0,female,63,161.0,59.0,12.0,89.0,40.5
19662454,73.0,male,41,180.0,83.0,17.0,91.0,40.4
19485845,156.0,male,25,177.0,78.0,26.0,108.0,40.9
11751495,67.0,female,30,163.0,62.0,13.0,97.0,39.9
13494216,145.0,male,39,180.0,82.0,23.0,105.0,40.7
11065275,261.0,male,49,194.0,94.0,29.0,118.0,40.8
19643528,39.0,male,32,187.0,88.0,8.0,97.0,39.4
14502512,27.0,male,47,197.0,94.0,6.0,89.0,39.1
19224502,37.0,male,30,194.0,96.0,9.0,91.0,39.6
